SI	UId	Type	Genotype	emmean	SE	df	lower.CL	upper.CL	Ion	p.adj_agfull	estimate_agfull	Significance_agfull	p.value_intra	p.adj_intra	estimate_intra	Significance_intra	Significance_intra_s
etr1.1_B11	NB_etr1.1_B11	NB	etr1.1	-0.121279233957454	0.270728809752535	242	-0.654564940654471	0.412006472739563	B11	0.527952296859932	-0.275482868962091	NoSignificant	0.0389517194020663	0.0860557109101518	-0.794827809267724	NoSignificant	NA
etr1.1_Ca43	SynCom_etr1.1_Ca43	SynCom	etr1.1	0.928670399826283	0.190514800145223	242	0.553391463223435	1.30394933642913	Ca43	0.672331083281794	0.136649406932871	NoSignificant	2.39326800824003e-11	4.7700307198715e-10	-1.88805475046901	Significant	*
etr1.1_Ca43	NB_etr1.1_Ca43	NB	etr1.1	-0.959384350642727	0.190514800145223	242	-1.33466328724558	-0.584105414039879	Ca43	0.23046566684231	0.334232800603111	NoSignificant	2.39326800824003e-11	4.7700307198715e-10	-1.88805475046901	Significant	*
etr1.1_Cd111	SynCom_etr1.1_Cd111	SynCom	etr1.1	-0.163795552718163	0.312555799056428	242	-0.77947269596131	0.451881590524984	Cd111	0.447328620945247	0.372244247574253	NoSignificant	0.00170401302658268	0.00556451711505531	1.40253132090813	Significant	*
etr1.1_Cd111	NB_etr1.1_Cd111	NB	etr1.1	1.23873576818996	0.312555799056429	242	0.623058624946817	1.85441291143311	Cd111	0.000633112970586625	-1.40100153137215	Up	0.00170401302658268	0.00556451711505531	1.40253132090813	Significant	*
etr1.1_Co59	SynCom_etr1.1_Co59	SynCom	etr1.1	-0.682749275245124	0.252545510794796	242	-1.18021724446668	-0.185281306023571	Co59	0.25789752014855	0.419111518723906	NoSignificant	0.698140338026325	0.797919993003316	0.138680238948595	NoSignificant	NA
etr1.1_Co59	NB_etr1.1_Co59	NB	etr1.1	-0.544069036296529	0.252545510794796	242	-1.04153700551808	-0.0466010670749759	Co59	0.745885428815023	-0.140762706084058	NoSignificant	0.698140338026325	0.797919993003316	0.138680238948595	NoSignificant	NA
etr1.1_Cu63	SynCom_etr1.1_Cu63	SynCom	etr1.1	0.135561007640496	0.275897631577803	242	-0.407906322513584	0.679028337794575	Cu63	0.655056804167285	-0.208850799617387	NoSignificant	0.00423281564068814	0.0119929776486164	-1.1266932413755	Significant	*
etr1.1_Cu63	NB_etr1.1_Cu63	NB	etr1.1	-0.991132233735002	0.275897631577803	242	-1.53459956388908	-0.447664903580922	Cu63	0.205942845165541	0.507823598987156	NoSignificant	0.00423281564068814	0.0119929776486164	-1.1266932413755	Significant	*
etr1.1_Fe56	NB_etr1.1_Fe56	NB	etr1.1	0.516722006374272	0.265680920413838	242	-0.00662029150793852	1.04006430425648	Fe56	0.216140972376865	-0.479104676712427	NoSignificant	0.838978234651849	0.906410130147231	0.0764306553539144	NoSignificant	NA
etr1.1_Fe56	SynCom_etr1.1_Fe56	SynCom	etr1.1	0.440291351020358	0.265680920413838	242	-0.0830509468618525	0.963633648902568	Fe56	0.0519430883844918	-0.708571248039223	NoSignificant	0.838978234651849	0.906410130147231	0.0764306553539144	NoSignificant	NA
etr1.1_K39	SynCom_etr1.1_K39	SynCom	etr1.1	-0.845968311871918	0.210408085472279	242	-1.26043334297968	-0.431503280764161	K39	4.43570822173918e-07	1.37565990322537	Down	0.680822199522081	0.78692418127163	-0.12254753124824	NoSignificant	NA
etr1.1_K39	NB_etr1.1_K39	NB	etr1.1	-0.968515843120159	0.210408085472279	242	-1.38298087422792	-0.554050812012401	K39	0.000421852083715462	0.972566527091832	Down	0.680822199522081	0.78692418127163	-0.12254753124824	NoSignificant	NA
etr1.1_Mg24	SynCom_etr1.1_Mg24	SynCom	etr1.1	-0.0508931208095702	0.226525854014428	242	-0.497107176320146	0.395320934701005	Mg24	0.284708736161369	-0.356743906045505	NoSignificant	0.0298823267934752	0.0682687149669117	0.699831573930171	NoSignificant	NA
etr1.1_Mg24	NB_etr1.1_Mg24	NB	etr1.1	0.648938453120601	0.226525854014429	242	0.202724397610025	1.09515250863118	Mg24	0.523143999735809	0.233506140226572	NoSignificant	0.0298823267934752	0.0682687149669117	0.699831573930171	NoSignificant	NA
etr1.1_Mn55	SynCom_etr1.1_Mn55	SynCom	etr1.1	-0.152082771302037	0.175206614910121	242	-0.497207412952633	0.19304187034856	Mn55	0.0200565940762543	0.545571519622447	Down	0.00316417313105088	0.00936398821964491	-0.738681191574949	Significant	*
etr1.1_Mn55	NB_etr1.1_Mn55	NB	etr1.1	-0.890763962876986	0.175206614910122	242	-1.23588860452758	-0.545639321226389	Mn55	0.0105885219896997	0.593976823827069	Down	0.00316417313105088	0.00936398821964491	-0.738681191574949	Significant	*
etr1.1_Mo98	SynCom_etr1.1_Mo98	SynCom	etr1.1	0.47015270159516	0.240535011882966	242	-0.00365680510135485	0.943962208291674	Mo98	0.0179008082886	-0.761537740666091	Up	0.0111692716594308	0.0286926178628935	0.869808330406907	Significant	*
etr1.1_Mo98	NB_etr1.1_Mo98	NB	etr1.1	1.33996103200207	0.240535011882967	242	0.866151525305551	1.81377053869858	Mo98	3.93205601879748e-06	-1.43601239169555	Up	0.0111692716594308	0.0286926178628935	0.869808330406907	Significant	*
etr1.1_Na23	SynCom_etr1.1_Na23	SynCom	etr1.1	-0.410205378926492	0.148288537430537	242	-0.702306384175973	-0.118104373677011	Na23	0.180040174010095	-0.288095832261557	NoSignificant	0.454213748841232	0.594148250694043	0.15720333867533	NoSignificant	NA
etr1.1_Na23	NB_etr1.1_Na23	NB	etr1.1	-0.253002040251162	0.148288537430537	242	-0.545103045500643	0.0390989649983192	Na23	0.714370947172965	-0.0922836573066694	NoSignificant	0.454213748841232	0.594148250694043	0.15720333867533	NoSignificant	NA
etr1.1_P31	SynCom_etr1.1_P31	SynCom	etr1.1	-1.97527775176823	0.169026528292368	242	-2.30822876526891	-1.64232673826755	P31	1.44024548301491e-12	1.56562727088827	Down	1.98654892436483e-12	4.99228381862118e-11	1.77350823433572	Significant	*
etr1.1_P31	NB_etr1.1_P31	NB	etr1.1	-0.201769517432509	0.169026528292368	242	-0.534720530933188	0.131181496068169	P31	0.00544806257201088	0.621545423921487	Down	1.98654892436483e-12	4.99228381862118e-11	1.77350823433572	Significant	*
etr1.1_Rb85	SynCom_etr1.1_Rb85	SynCom	etr1.1	-0.135850476784269	0.194241119543636	242	-0.518469573732733	0.246768620164194	Rb85	0.0903092687529836	0.459880547123967	NoSignificant	0.14910166620897	0.254220540025913	-0.397576331694192	NoSignificant	NA
etr1.1_Rb85	NB_etr1.1_Rb85	NB	etr1.1	-0.533426808478461	0.194241119543636	242	-0.916045905426925	-0.150807711529997	Rb85	0.036789485221067	0.550070788150552	Down	0.14910166620897	0.254220540025913	-0.397576331694192	NoSignificant	NA
etr1.1_S34	SynCom_etr1.1_S34	SynCom	etr1.1	-1.07663505890253	0.171449894578573	242	-1.41435965598933	-0.738910461815734	S34	3.08454595893778e-05	0.929335347984187	Down	0.00440320621259749	0.0123546271402007	0.697035219669447	Significant	*
etr1.1_S34	NB_etr1.1_S34	NB	etr1.1	-0.379599839233086	0.171449894578574	242	-0.717324436319885	-0.0418752421462865	S34	0.423917302660043	-0.212670037603562	NoSignificant	0.00440320621259749	0.0123546271402007	0.697035219669447	Significant	*
etr1.1_Sr88	SynCom_etr1.1_Sr88	SynCom	etr1.1	2.04241808138858	0.221566823856689	242	1.60597239853336	2.47886376424381	Sr88	1.00534646729603e-09	-1.75361226805279	Up	2.31466553194442e-06	1.67234584682985e-05	-1.51658414636174	Significant	*
etr1.1_Sr88	NB_etr1.1_Sr88	NB	etr1.1	0.525833935026848	0.221566823856689	242	0.0893882521716218	0.962279617882075	Sr88	0.00171875400654139	-0.912276261991462	Up	2.31466553194442e-06	1.67234584682985e-05	-1.51658414636174	Significant	*
etr1.1_Zn66	SynCom_etr1.1_Zn66	SynCom	etr1.1	-0.333010907344741	0.302164040401602	242	-0.928218207119328	0.262196392429846	Zn66	0.6781689185461	0.213648414652439	NoSignificant	0.708299755877764	0.80431681512249	0.160067850903769	NoSignificant	NA
etr1.1_Zn66	NB_etr1.1_Zn66	NB	etr1.1	-0.172943056440972	0.302164040401602	242	-0.768150356215559	0.422264243333615	Zn66	0.742656220184716	0.170395286315842	NoSignificant	0.708299755877764	0.80431681512249	0.160067850903769	NoSignificant	NA
myb36_As75	SynCom_myb36_As75	SynCom	myb36	-0.470826385116421	0.233123826813889	242	-0.930037227301989	-0.0116155429308539	As75	0.797919993003316	-0.103761389484767	NoSignificant	0.185556048033856	0.297920543787692	0.437697498578348	NoSignificant	NA
myb36_As75	NB_myb36_As75	NB	myb36	-0.0331288865380738	0.233123826813889	242	-0.492339728723641	0.426081955647494	As75	0.292351059124763	-0.36064654232309	NoSignificant	0.185556048033856	0.297920543787692	0.437697498578348	NoSignificant	NA
myb36_B11	SynCom_myb36_B11	SynCom	myb36	-0.534658720307246	0.270728809752535	242	-1.06794442700426	-0.00137301361022968	B11	0.988142651835072	0.0106871695830341	NoSignificant	0.580221600146072	0.710525603568707	0.212035552324806	NoSignificant	NA
myb36_B11	NB_myb36_B11	NB	myb36	-0.322623167982441	0.270728809752535	242	-0.855908874679458	0.210662538714576	B11	0.888777378287379	-0.0741389349371044	NoSignificant	0.580221600146072	0.710525603568707	0.212035552324806	NoSignificant	NA
myb36_Ca43	NB_myb36_Ca43	NB	myb36	-0.800040885860044	0.190514800145223	242	-1.17531982246289	-0.424761949257196	Ca43	0.574497740473883	0.174889335820428	NoSignificant	0.089576942602548	0.172584909414243	0.45923272697064	NoSignificant	NA
myb36_Ca43	SynCom_myb36_Ca43	SynCom	myb36	-1.25927361283068	0.190514800145223	242	-1.63455254943353	-0.883994676227836	Ca43	1.0061911147984e-19	2.32459341958984	Down	0.089576942602548	0.172584909414243	0.45923272697064	NoSignificant	NA
myb36_Cd111	NB_myb36_Cd111	NB	myb36	-0.263127718086019	0.312555799056428	242	-0.878804861329166	0.352549425157128	Cd111	0.860519783550648	0.100861954903838	NoSignificant	0.661511482723422	0.76777838757859	-0.19376717128602	NoSignificant	NA
myb36_Cd111	SynCom_myb36_Cd111	SynCom	myb36	-0.0693605467999993	0.312555799056429	242	-0.685037690043147	0.546316596443148	Cd111	0.586217731102845	0.277809241656089	NoSignificant	0.661511482723422	0.76777838757859	-0.19376717128602	NoSignificant	NA
myb36_Co59	NB_myb36_Co59	NB	myb36	0.627972308854566	0.252545510794796	242	0.130504339633013	1.12544027807612	Co59	6.51054750941455e-05	-1.31280405123515	Up	0.246511716197615	0.378946202027185	0.414896268635176	NoSignificant	NA
myb36_Co59	SynCom_myb36_Co59	SynCom	myb36	0.21307604021939	0.252545510794796	242	-0.284391929002163	0.710544009440943	Co59	0.194681781257901	-0.476713796740607	NoSignificant	0.246511716197615	0.378946202027185	0.414896268635176	NoSignificant	NA
myb36_Cu63	SynCom_myb36_Cu63	SynCom	myb36	0.420406167934394	0.275897631577803	242	-0.123061162219686	0.963873498088473	Cu63	0.219860719944705	-0.493695959911285	NoSignificant	0.530887258330925	0.66852469567598	-0.244858216825778	NoSignificant	NA
myb36_Cu63	NB_myb36_Cu63	NB	myb36	0.175547951108616	0.275897631577803	242	-0.367919379045464	0.719015281262695	Cu63	0.08723284414066	-0.658856585856461	NoSignificant	0.530887258330925	0.66852469567598	-0.244858216825778	NoSignificant	NA
myb36_Fe56	SynCom_myb36_Fe56	SynCom	myb36	-0.841638826447583	0.265680920413838	242	-1.36498112432979	-0.318296528565373	Fe56	0.129716137405818	0.573358929428718	NoSignificant	0.268869188995505	0.406823013715711	0.416389116479534	NoSignificant	NA
myb36_Fe56	NB_myb36_Fe56	NB	myb36	-0.42524970996805	0.265680920413838	242	-0.94859200785026	0.0980925879141605	Fe56	0.234485784984997	0.462867039629894	NoSignificant	0.268869188995505	0.406823013715711	0.416389116479534	NoSignificant	NA
myb36_K39	SynCom_myb36_K39	SynCom	myb36	0.108208454206994	0.210408085472279	242	-0.306256576900764	0.522673485314752	K39	0.164681311960039	0.421483137146456	NoSignificant	0.140975288716601	0.245432882163239	-0.439499565733995	NoSignificant	NA
myb36_K39	NB_myb36_K39	NB	myb36	-0.331291111527001	0.210408085472279	242	-0.745756142634759	0.0831739195807569	K39	0.278146500068482	0.335341795498674	NoSignificant	0.140975288716601	0.245432882163239	-0.439499565733995	NoSignificant	NA
myb36_Mg24	NB_myb36_Mg24	NB	myb36	0.418834363415216	0.226525854014428	242	-0.0273796920953594	0.865048418925792	Mg24	0.156248271183267	0.463610229931956	NoSignificant	0.143360369820072	0.248090699868268	-0.470332528981037	NoSignificant	NA
myb36_Mg24	SynCom_myb36_Mg24	SynCom	myb36	0.889166892396253	0.226525854014428	242	0.442952836885677	1.33538094790683	Mg24	9.81917199245721e-06	-1.29680391925133	Up	0.143360369820072	0.248090699868268	-0.470332528981037	NoSignificant	NA
myb36_Mn55	SynCom_myb36_Mn55	SynCom	myb36	-1.49217777290457	0.175206614910121	242	-1.83730241455516	-1.14705313125397	Mn55	3.93949934899275e-16	1.88566652122498	Down	4.02389893515302e-05	0.000225100886936736	1.03649051395455	Significant	*
myb36_Mn55	NB_myb36_Mn55	NB	myb36	-0.455687258950022	0.175206614910121	242	-0.800811900600618	-0.110562617299425	Mn55	0.577964085065513	0.158900119900105	NoSignificant	4.02389893515302e-05	0.000225100886936736	1.03649051395455	Significant	*
myb36_Mo98	SynCom_myb36_Mo98	SynCom	myb36	0.709829886315126	0.240535011882967	242	0.236020379618612	1.18363939301164	Mo98	0.00154382367651144	-1.00121492538606	Up	0.00257993459148177	0.00788995869775906	-1.03598154101085	Significant	*
myb36_Mo98	NB_myb36_Mo98	NB	myb36	-0.32615165469572	0.240535011882967	242	-0.799961161392235	0.147657852000794	Mo98	0.559137677357948	0.230100295002241	NoSignificant	0.00257993459148177	0.00788995869775906	-1.03598154101085	Significant	*
myb36_Na23	SynCom_myb36_Na23	SynCom	myb36	-0.573150638792916	0.148288537430537	242	-0.865251644042397	-0.281049633543435	Na23	0.606053069854658	-0.125150572395133	NoSignificant	5.50912405139676e-05	0.000289479427427939	0.861072857396776	Significant	*
myb36_Na23	NB_myb36_Na23	NB	myb36	0.28792221860386	0.148288537430537	242	-0.00417878664562138	0.58002322385334	Na23	0.00114275204411587	-0.633207916161691	Up	5.50912405139676e-05	0.000289479427427939	0.861072857396776	Significant	*
myb36_P31	NB_myb36_P31	NB	myb36	1.60027591135527	0.169026528292368	242	1.26732489785459	1.93322692485595	P31	6.50375798095967e-08	-1.18050000486629	Up	2.75844469575306e-08	2.95255747063939e-07	1.37312855634502	Significant	*
myb36_P31	SynCom_myb36_P31	SynCom	myb36	0.22714735501025	0.169026528292368	242	-0.105803658490429	0.560098368510928	P31	0.00440164841676894	-0.636797835890206	Up	2.75844469575306e-08	2.95255747063939e-07	1.37312855634502	Significant	*
myb36_Rb85	SynCom_myb36_Rb85	SynCom	myb36	0.360729208126944	0.194241119543636	242	-0.02188988882152	0.743348305075408	Rb85	0.929676370596285	-0.0366991377872466	NoSignificant	0.00496023422290143	0.0138488264978771	-0.778946137554267	Significant	*
myb36_Rb85	NB_myb36_Rb85	NB	myb36	-0.418216929427323	0.194241119543636	242	-0.800836026375787	-0.0355978324788592	Rb85	0.112599750902458	0.434860909099414	NoSignificant	0.00496023422290143	0.0138488264978771	-0.778946137554267	Significant	*
myb36_S34	SynCom_myb36_S34	SynCom	myb36	1.63457956752799	0.171449894578574	242	1.29685497044119	1.97230416461478	S34	2.79858855981635e-15	-1.78187927844633	Up	3.29576142318451e-10	5.01302658579117e-09	-1.5897889335248	Significant	*
myb36_S34	NB_myb36_S34	NB	myb36	0.0447906340031882	0.171449894578574	242	-0.292933963083611	0.382515231089987	S34	0.00496112517435426	-0.637060510839836	Up	3.29576142318451e-10	5.01302658579117e-09	-1.5897889335248	Significant	*
myb36_Sr88	SynCom_myb36_Sr88	SynCom	myb36	-1.02950967256453	0.221566823856689	242	-1.46595535541976	-0.593063989709306	Sr88	4.21717458206982e-06	1.31831548590033	Down	0.284292767000019	0.423917302660043	0.336249826752899	NoSignificant	NA
myb36_Sr88	NB_myb36_Sr88	NB	myb36	-0.693259845811633	0.221566823856689	242	-1.12970552866686	-0.256814162956407	Sr88	0.358898612658606	0.306817518847019	NoSignificant	0.284292767000019	0.423917302660043	0.336249826752899	NoSignificant	NA
myb36_Zn66	NB_myb36_Zn66	NB	myb36	0.154358682724072	0.302164040401602	242	-0.440848617050514	0.749565982498659	Zn66	0.761334370029858	-0.156906452849202	NoSignificant	0.281141794788569	0.422883830817415	0.461583100770837	NoSignificant	NA
myb36_Zn66	SynCom_myb36_Zn66	SynCom	myb36	-0.307224418046764	0.302164040401602	242	-0.902431717821351	0.287982881727822	Zn66	0.714370947172965	0.187861925354462	NoSignificant	0.281141794788569	0.422883830817415	0.461583100770837	NoSignificant	NA
pCASP1::CDEF_As75	NB_pCASP1::CDEF_As75	NB	pCASP1::CDEF	0.240806855268376	0.245734089862175	242	-0.243243873915133	0.724857584451885	As75	0.057337705273945	-0.63458228412954	NoSignificant	0.00740700706484405	0.0199127910859528	0.914802666537383	Significant	*
pCASP1::CDEF_As75	SynCom_pCASP1::CDEF_As75	SynCom	pCASP1::CDEF	-0.673995811269006	0.233123826813889	242	-1.13320665345457	-0.214784969083438	As75	0.807200587412595	0.0994080366678182	NoSignificant	0.00740700706484405	0.0199127910859528	0.914802666537383	Significant	*
pCASP1::CDEF_B11	SynCom_pCASP1::CDEF_B11	SynCom	pCASP1::CDEF	-0.46221075752542	0.270728809752535	242	-0.995496464222437	0.071074949171597	B11	0.907956858381752	-0.0617607931987924	NoSignificant	0.155940203096652	0.261751999536579	0.559864873008995	NoSignificant	NA
pCASP1::CDEF_B11	NB_pCASP1::CDEF_B11	NB	pCASP1::CDEF	0.0976541154835749	0.285373222348139	242	-0.464478376774786	0.659786607741936	B11	0.23046566684231	-0.49441621840312	NoSignificant	0.155940203096652	0.261751999536579	0.559864873008995	NoSignificant	NA
pCASP1::CDEF_Ca43	SynCom_pCASP1::CDEF_Ca43	SynCom	pCASP1::CDEF	1.05265998458883	0.190514800145223	242	0.677381047985984	1.42793892119168	Ca43	0.977819501230671	0.0126598221703211	NoSignificant	0.141914433561989	0.246325953750239	-0.407883271359339	NoSignificant	NA
pCASP1::CDEF_Ca43	NB_pCASP1::CDEF_Ca43	NB	pCASP1::CDEF	0.644776713229493	0.20082023214356	242	0.249197980712516	1.04035544574647	Ca43	7.34905591392938e-07	-1.26992826326911	Up	0.141914433561989	0.246325953750239	-0.407883271359339	NoSignificant	NA
pCASP1::CDEF_Cd111	SynCom_pCASP1::CDEF_Cd111	SynCom	pCASP1::CDEF	-0.0917609021093784	0.312555799056429	242	-0.707438045352526	0.523916241133769	Cd111	0.557862597061934	0.300209596965468	NoSignificant	0.860684028453568	0.921250682307708	0.0797868570748815	NoSignificant	NA
pCASP1::CDEF_Cd111	NB_pCASP1::CDEF_Cd111	NB	pCASP1::CDEF	-0.0119740450344969	0.329462740304074	242	-0.660954737019194	0.6370066469502	Cd111	0.792243328095079	-0.150291718147685	NoSignificant	0.860684028453568	0.921250682307708	0.0797868570748815	NoSignificant	NA
pCASP1::CDEF_Co59	NB_pCASP1::CDEF_Co59	NB	pCASP1::CDEF	0.274533174560172	0.266206342320731	242	-0.249844107346044	0.798910456466388	Co59	0.00576102802764515	-0.959364916940759	Up	0.00127937185816122	0.00440164841676894	1.19578836109462	Significant	*
pCASP1::CDEF_Co59	SynCom_pCASP1::CDEF_Co59	SynCom	pCASP1::CDEF	-0.92125518653445	0.252545510794796	242	-1.418723155756	-0.423787217312897	Co59	0.0585531040792654	0.657617430013233	NoSignificant	0.00127937185816122	0.00440164841676894	1.19578836109462	Significant	*
pCASP1::CDEF_Cu63	SynCom_pCASP1::CDEF_Cu63	SynCom	pCASP1::CDEF	-0.181845506372235	0.275897631577803	242	-0.725312836526314	0.361621823781845	Cu63	0.8193458632141	0.108555714395344	NoSignificant	0.892636120781827	0.944800009277094	0.0541620954717434	NoSignificant	NA
pCASP1::CDEF_Cu63	NB_pCASP1::CDEF_Cu63	NB	pCASP1::CDEF	-0.127683410900491	0.290821638943951	242	-0.700548276626357	0.445181454825375	Cu63	0.423917302660043	-0.355625223847354	NoSignificant	0.892636120781827	0.944800009277094	0.0541620954717434	NoSignificant	NA
pCASP1::CDEF_Fe56	SynCom_pCASP1::CDEF_Fe56	SynCom	pCASP1::CDEF	-0.0890936495290335	0.265680920413838	242	-0.612435947411244	0.434248648353177	Fe56	0.694230317634353	-0.179186247489831	NoSignificant	0.456873840519734	0.596101760316944	-0.287666217780648	NoSignificant	NA
pCASP1::CDEF_Fe56	NB_pCASP1::CDEF_Fe56	NB	pCASP1::CDEF	-0.376759867309682	0.280052279785884	242	-0.928411086381048	0.174891351761684	Fe56	0.310619416178392	0.414377196971527	NoSignificant	0.456873840519734	0.596101760316944	-0.287666217780648	NoSignificant	NA
pCASP1::CDEF_K39	SynCom_pCASP1::CDEF_K39	SynCom	pCASP1::CDEF	-0.338296702325857	0.210408085472279	242	-0.752761733433615	0.0761683287819012	K39	0.00168827821107767	0.867988293679307	Down	0.318292887943624	0.462441846721743	-0.30572628364176	NoSignificant	NA
pCASP1::CDEF_K39	NB_pCASP1::CDEF_K39	NB	pCASP1::CDEF	-0.644022985967617	0.221789596069262	242	-1.08090748889864	-0.207138483036599	K39	0.0283577444931273	0.648073669939291	Down	0.318292887943624	0.462441846721743	-0.30572628364176	NoSignificant	NA
pCASP1::CDEF_Mg24	NB_pCASP1::CDEF_Mg24	NB	pCASP1::CDEF	-0.086439935081553	0.238779215866797	242	-0.556790848212962	0.383910978049856	Mg24	0.00173893144775928	0.968884528428725	Down	0.374829051641162	0.524352725851023	0.29263539669042	NoSignificant	NA
pCASP1::CDEF_Mg24	SynCom_pCASP1::CDEF_Mg24	SynCom	pCASP1::CDEF	-0.379075331771973	0.226525854014429	242	-0.825289387282549	0.0671387237386027	Mg24	0.955191228782278	-0.0285616950831019	NoSignificant	0.374829051641162	0.524352725851023	0.29263539669042	NoSignificant	NA
pCASP1::CDEF_Mn55	SynCom_pCASP1::CDEF_Mn55	SynCom	pCASP1::CDEF	0.548204543533054	0.175206614910122	242	0.203079901882457	0.893329185183651	Mn55	0.586393377377872	-0.154715795212644	NoSignificant	0.000133725143315038	0.000633112970586625	0.988211800147506	Significant	*
pCASP1::CDEF_Mn55	NB_pCASP1::CDEF_Mn55	NB	pCASP1::CDEF	1.53641634368056	0.184683988081334	242	1.17262302892546	1.90020965843566	Mn55	1.92151735398848e-14	-1.83320348273048	Up	0.000133725143315038	0.000633112970586625	0.988211800147506	Significant	*
pCASP1::CDEF_Mo98	SynCom_pCASP1::CDEF_Mo98	SynCom	pCASP1::CDEF	-0.220836306374075	0.240535011882967	242	-0.69464581307059	0.25297320032244	Mo98	0.878891555257962	-0.0705487326968559	NoSignificant	0.814230859636922	0.888777378287379	0.0822095905873486	NoSignificant	NA
pCASP1::CDEF_Mo98	NB_pCASP1::CDEF_Mo98	NB	pCASP1::CDEF	-0.138626715786726	0.25354616485528	242	-0.638065788520656	0.360812356947203	Mo98	0.938227285060068	0.0425753560932474	NoSignificant	0.814230859636922	0.888777378287379	0.0822095905873486	NoSignificant	NA
pCASP1::CDEF_Na23	SynCom_pCASP1::CDEF_Na23	SynCom	pCASP1::CDEF	0.219043540894936	0.148288537430537	242	-0.0730574643545448	0.511144546144417	Na23	1.69446310220661e-06	-0.917344752082986	Up	0.00560388059186434	0.0154240142004647	0.602233948767515	Significant	*
pCASP1::CDEF_Na23	NB_pCASP1::CDEF_Na23	NB	pCASP1::CDEF	0.821277489662451	0.156309843058543	242	0.513375995191398	1.1291789841335	Na23	5.20330862141025e-09	-1.16656318722028	Up	0.00560388059186434	0.0154240142004647	0.602233948767515	Significant	*
pCASP1::CDEF_P31	NB_pCASP1::CDEF_P31	NB	pCASP1::CDEF	0.39105502868611	0.178169604798258	242	0.0400938447115715	0.742016212660649	P31	0.941436040841076	0.0287208778028675	NoSignificant	0.00352399568455259	0.0102872197256131	0.723713802171329	Significant	*
pCASP1::CDEF_P31	SynCom_pCASP1::CDEF_P31	SynCom	pCASP1::CDEF	-0.332658773485219	0.169026528292368	242	-0.665609786985897	0.000292240015460132	P31	0.795412458319794	-0.0769917073947379	NoSignificant	0.00352399568455259	0.0102872197256131	0.723713802171329	Significant	*
pCASP1::CDEF_Rb85	NB_pCASP1::CDEF_Rb85	NB	pCASP1::CDEF	-0.757184480287542	0.204748117672978	242	-1.16050042116552	-0.353868539409567	Rb85	0.00376426566314989	0.773828459959633	Down	0.17552832926328	0.285330354529667	-0.38344094995316	NoSignificant	NA
pCASP1::CDEF_Rb85	SynCom_pCASP1::CDEF_Rb85	SynCom	pCASP1::CDEF	-0.373743530334383	0.194241119543636	242	-0.756362627282847	0.00887556661408145	Rb85	0.00655931424129358	0.69777360067408	Down	0.17552832926328	0.285330354529667	-0.38344094995316	NoSignificant	NA
pCASP1::CDEF_S34	SynCom_pCASP1::CDEF_S34	SynCom	pCASP1::CDEF	0.787419971470258	0.171449894578574	242	0.449695374383458	1.12514456855706	S34	2.76273159183618e-05	-0.934719682388604	Up	0.000389855761402334	0.00156483770896215	-0.896114433335561	Significant	*
pCASP1::CDEF_S34	NB_pCASP1::CDEF_S34	NB	pCASP1::CDEF	-0.108694461865303	0.180724057154682	242	-0.464687444750953	0.247298521020348	S34	0.0477452639268224	-0.483575414971345	Up	0.000389855761402334	0.00156483770896215	-0.896114433335561	Significant	*
pCASP1::CDEF_Sr88	SynCom_pCASP1::CDEF_Sr88	SynCom	pCASP1::CDEF	-0.129735658402895	0.221566823856689	242	-0.566181341258121	0.306710024452332	Sr88	0.194681781257901	0.41854147173869	NoSignificant	0.358858660121686	0.51088745209442	0.295946620331931	NoSignificant	NA
pCASP1::CDEF_Sr88	NB_pCASP1::CDEF_Sr88	NB	pCASP1::CDEF	0.166210961929036	0.23355193910549	242	-0.293843182327635	0.626265106185708	Sr88	0.0860557109101518	-0.552653288893651	NoSignificant	0.358858660121686	0.51088745209442	0.295946620331931	NoSignificant	NA
pCASP1::CDEF_Zn66	SynCom_pCASP1::CDEF_Zn66	SynCom	pCASP1::CDEF	-0.484244029906261	0.302164040401602	242	-1.07945132968085	0.110963269868326	Zn66	0.439734551533421	0.364881537213959	NoSignificant	0.000832992555773207	0.00304727656479059	1.48572401200452	Significant	*
pCASP1::CDEF_Zn66	NB_pCASP1::CDEF_Zn66	NB	pCASP1::CDEF	1.00147998209825	0.3185088648894	242	0.374076399682815	1.62888356451369	Zn66	0.0168078513239931	-1.00402775222338	Up	0.000832992555773207	0.00304727656479059	1.48572401200452	Significant	*
sgn3_As75	NB_sgn3_As75	NB	sgn3	0.498247109796284	0.233123826813889	242	0.0390362676107165	0.957457951981852	As75	0.00376426566314989	-0.892022538657448	Up	0.508654786956248	0.653338815246025	0.218225053211671	NoSignificant	NA
sgn3_As75	SynCom_sgn3_As75	SynCom	sgn3	0.280022056584613	0.233123826813889	242	-0.179188785600954	0.73923289877018	As75	0.00556353103233972	-0.854609831185801	Up	0.508654786956248	0.653338815246025	0.218225053211671	NoSignificant	NA
sgn3_B11	SynCom_sgn3_B11	SynCom	sgn3	-0.186676327450058	0.270728809752535	242	-0.719962034147075	0.346609379246958	B11	0.422883830817415	-0.337295223274154	NoSignificant	0.3083269388178	0.453468118668419	0.390865739009146	NoSignificant	NA
sgn3_B11	NB_sgn3_B11	NB	sgn3	0.204189411559088	0.270728809752535	242	-0.329096295137929	0.737475118256105	B11	0.116296834981883	-0.600951514478633	NoSignificant	0.3083269388178	0.453468118668419	0.390865739009146	NoSignificant	NA
