Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
AT4G20390,624.688648768622,-0.350746606604671,0.0877156806934261,-3.99867622108025,6.36977465750228e-05,0.00645016079185176,Uncharacterised protein family (UPF0497)
AT5G37740,442.036468729488,-0.350147327931034,0.100870241634204,-3.47126488702991,0.000518012735004118,0.0268867495348101,Calcium-dependent lipid-binding (CaLB domain) family protein
AT3G55880,170.93516775323,-0.348646780712958,0.102180922056413,-3.41205357806884,0.000644754392066502,0.0307999443721123,Alpha/beta hydrolase related protein
AT1G79040,1131.96540599621,-0.346356049275919,0.0722467909180149,-4.79406828836122,1.63432600494677e-06,0.000579261619032976,photosystem II subunit R
AT5G40690,1111.03349948807,-0.345543509114207,0.112125827847774,-3.08174767354521,0.00205789198715675,0.0651045161841607,
AT2G16790,109.465468329034,-0.345220884450702,0.0952043104436064,-3.62610561267802,0.00028772771496548,0.017865112420489,P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT1G67080,103.69871004681,-0.34491726327221,0.0938823066598663,-3.67393256028358,0.000238845797501945,0.0159211892642517,abscisic acid (aba)-deficient 4
AT4G24140,184.719374457481,-0.343106267729623,0.0992607119233036,-3.45661703489225,0.000547001619857379,0.0274616858573739,alpha/beta-Hydrolases superfamily protein
AT1G50740,225.994553652049,-0.342830642735988,0.106535954394997,-3.21798067781789,0.00129096514196986,0.0469529675996372,Transmembrane proteins 14C
AT2G47890,163.218782043555,-0.34255660727599,0.0879048421037121,-3.89690259464699,9.74307820611132e-05,0.00864880306370119,B-box type zinc finger protein with CCT domain
AT5G07475,157.190364563785,-0.341203085087869,0.115930492162664,-2.94316946924646,0.00324870526295628,0.0851972955210284,Cupredoxin superfamily protein
AT1G13360,505.98582932646,-0.340939328476044,0.0874044326781011,-3.9007098156186,9.59110605381048e-05,0.00864880306370119,
AT4G18880,147.856819108232,-0.340013093379519,0.0915965957190319,-3.71207129162848,0.000205570062937799,0.0143568427474425,heat shock transcription factor  A4A
AT2G39310,2345.11201928031,-0.339452215503691,0.101659211294472,-3.33911911356869,0.000840445182780023,0.0350437509162942,jacalin-related lectin 22
AT4G34890,127.953123063027,-0.338246287004573,0.113729194632172,-2.97413771458195,0.00293813178389749,0.0808871803250769,xanthine dehydrogenase 1
AT1G32090,199.051283564271,-0.336818183568883,0.11312841825863,-2.97730834350449,0.00290791391574107,0.0807209362877928,early-responsive to dehydration stress protein (ERD4)
AT3G04730,812.640027260822,-0.33551742935595,0.0803639184922113,-4.17497597990407,2.98017496773702e-05,0.00396081808083325,indoleacetic acid-induced protein 16
AT3G45010,238.158410295082,-0.335360668543114,0.0930767062663156,-3.60305689786189,0.00031449665216418,0.0189372591368105,serine carboxypeptidase-like 48
AT5G62480,212.287425906043,-0.335345707519503,0.102563777356722,-3.26963101556949,0.00107687855042064,0.0411173685602179,glutathione S-transferase tau 9
AT4G34480,51.1248519121077,-0.334400319097454,0.110728823922499,-3.01999341500733,0.00252780181322561,0.0741997318695135,O-Glycosyl hydrolases family 17 protein
AT4G17215,231.359791062675,-0.333668913638893,0.111048387354714,-3.00471642666073,0.00265828560576914,0.0767179464469158,Pollen Ole e 1 allergen and extensin family protein
AT3G08690,553.508059705664,-0.332681696639688,0.109829011261582,-3.02908760461599,0.00245293542301895,0.0726546576224419,ubiquitin-conjugating enzyme 11
AT2G31260,142.015929558034,-0.331406689357813,0.115381046237426,-2.8722801548866,0.00407521515970956,0.0957819732879377,autophagy 9 (APG9)
AT1G18490,47.5914483426779,-0.33103274210568,0.113741924069045,-2.91038458171968,0.00360984267033256,0.0897301392272397,Protein of unknown function (DUF1637)
AT1G02816,110.600502544207,-0.330268085497912,0.112202102937047,-2.94351065490471,0.00324512652538151,0.0851972955210284,Protein of unknown function, DUF538
AT2G35380,161.975234422433,-0.329689818771368,0.0963263636308321,-3.42263328900169,0.00062017683384978,0.0299291633788377,Peroxidase superfamily protein
AT5G60360,2633.3487374321,-0.328640822872821,0.0911028350320238,-3.60736109647191,0.000309327037265376,0.0187392011542134,aleurain-like protease
AT1G74470,234.173154467914,-0.327339750650311,0.0794726544417875,-4.11889791462901,3.80688740211879e-05,0.00459848926131088,Pyridine nucleotide-disulphide oxidoreductase family protein
AT2G40095,157.652983989489,-0.32576090784751,0.107858955325162,-3.02024905456798,0.00252566906580106,0.0741997318695135,Alpha/beta hydrolase related protein
AT5G34940,60.4802666639168,-0.324924239640998,0.101108790571047,-3.21361018963709,0.00131077492562887,0.0474138929994717,glucuronidase 3
AT5G56460,61.5145562975995,-0.324802747090965,0.107722891247198,-3.01516923033211,0.00256835908156223,0.0750324354296656,Protein kinase superfamily protein
AT4G32940,919.283001083449,-0.323642337538338,0.0874152213659583,-3.70235678044478,0.000213605945607031,0.0146301721714561,gamma vacuolar processing enzyme
AT4G28390,171.754292021162,-0.32330984228364,0.1067366104638,-3.0290435575832,0.00245329309015621,0.0726546576224419,ADP/ATP carrier 3
AT5G04200,256.966118048322,-0.322557792577545,0.0984792644104419,-3.27538791550259,0.00105516975805231,0.0405995915979548,metacaspase 9
AT1G71180,48.5844862452077,-0.320402511743048,0.107157640237927,-2.99001089452552,0.0027896749709435,0.0785325026071679,6-phosphogluconate dehydrogenase family protein
AT2G47485,323.509052925924,-0.319880483310089,0.109078196814092,-2.93257949483049,0.00336158851222125,0.0863399750477857,
AT2G19570,1210.56759280723,-0.319518594020813,0.0954875748278157,-3.34617979980089,0.000819332485843206,0.0345977029138579,cytidine deaminase 1
AT1G68660,67.4190977223497,-0.318880499639881,0.103687851266798,-3.07538921622914,0.00210228012020781,0.0658296401223418,Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
AT1G02335,172.83559834034,-0.318811806071619,0.0829104754886824,-3.84525362075795,0.000120427814179447,0.0100428734912575,germin-like protein subfamily 2 member 2 precursor
AT5G11090,639.354770755153,-0.316138840657359,0.100932630054403,-3.13217678452408,0.00173515361221913,0.0581528432094806,serine-rich protein-related
AT1G13090,67.0239491724434,-0.315858776860795,0.105442709037925,-2.99554876522748,0.00273951493486097,0.0781632553076286,cytochrome P450, family 71, subfamily B, polypeptide 28
AT2G41705,38.4429958192378,-0.315103745849343,0.110207060683542,-2.85919744066272,0.00424714350052739,0.0975228307707505,camphor resistance CrcB family protein
AT5G53350,246.121090819444,-0.313438567447255,0.0965909635003458,-3.24500922331242,0.00117446819532599,0.0440834757081777,CLP protease regulatory subunit X
AT1G77080,144.032176901908,-0.312143312017314,0.0927010960477096,-3.36720195688588,0.000759350569019085,0.033409748766268,K-box region and MADS-box transcription factor family protein 
AT2G01490,308.564671087801,-0.312091434384527,0.086794990431366,-3.59573096135446,0.000323481982896211,0.0193033515003125,phytanoyl-CoA dioxygenase (PhyH) family protein
ATCG00500,2830.41390818717,-0.311778162094904,0.0793401634118225,-3.92963851708485,8.50736580681973e-05,0.00792337887363197,acetyl-CoA carboxylase carboxyl transferase subunit beta
AT1G52310,44.5078816127503,-0.310810958690804,0.107708949045603,-2.88565584795754,0.00390599019351913,0.0934264852056955,protein kinase family protein / C-type lectin domain-containing protein
AT5G47230,88.6385844156526,-0.310373557294152,0.108973951994488,-2.8481444566666,0.00439749588717146,0.0991182082216276,ethylene responsive element binding factor 5
AT5G08790,367.953447233492,-0.307797830064649,0.0993677584746346,-3.09756237626332,0.00195119328934217,0.0625228833599339,NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
AT3G05165,455.694529161196,-0.30718294698902,0.100192390405787,-3.06593091296561,0.00216993447578409,0.0672612193419171,Major facilitator superfamily protein
AT3G27770,221.179641760947,-0.306411232910196,0.106883473206054,-2.86677840567068,0.00414673250315497,0.0966447149605419,
AT4G25390,142.638072139947,-0.305287406277717,0.0948239676508487,-3.21951732078767,0.00128406603185611,0.0467874224514152,Protein kinase superfamily protein
AT2G31130,73.4467475382012,-0.304982674223457,0.105505745992754,-2.89067359653002,0.003844171534903,0.0928705246813959,
AT5G06280,203.51371615639,-0.303798294440026,0.106070268557216,-2.86412298726437,0.00418165615950807,0.096912312692041,
AT2G23320,185.42900604971,-0.30361130203575,0.100084621387131,-3.03354599166011,0.00241697866700847,0.0719590843933326,WRKY DNA-binding protein 15
AT1G54130,169.551319433525,-0.302988459341748,0.083462984107189,-3.63021359208328,0.000283186781011601,0.0176934035496621,RELA/SPOT homolog 3
AT1G20340,285.154720212664,-0.30245482929313,0.0697799303640217,-4.3344100189741,1.46151552065274e-05,0.00243771186711843,Cupredoxin superfamily protein
AT4G33050,87.8034379795226,-0.302116483286842,0.102862764230329,-2.9370830693442,0.00331315342707252,0.0862060766889061,calmodulin-binding family protein
AT2G41250,161.667015431913,-0.301362940821941,0.0968608646227118,-3.11129724059141,0.00186267341977896,0.0606177006525209,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
AT3G43230,165.316713626181,-0.301306184612455,0.0920793970409375,-3.27224324110743,0.00106697736598713,0.0408960113105569,RING/FYVE/PHD-type zinc finger family protein
AT4G22240,168.387743009128,-0.299782972968622,0.0921728361584749,-3.25240044098457,0.00114434677296879,0.0430339160981904,Plastid-lipid associated protein PAP / fibrillin family protein
AT3G50830,315.283890168614,-0.299096960532726,0.0769922321409466,-3.88476801120898,0.000102427645999223,0.00890197710250119,cold-regulated 413-plasma membrane 2
AT3G48000,926.480660065642,-0.296204788788233,0.0730706984808241,-4.05367397529348,5.04194716929012e-05,0.00574234565892122,aldehyde dehydrogenase 2B4
AT5G01720,68.6633862355158,-0.295645795949236,0.0994801098445237,-2.97190861983664,0.00295954755744406,0.0810460693318239,RNI-like superfamily protein
AT2G31570,488.257655553733,-0.294240919389124,0.100195045931956,-2.93668131644899,0.00331744823743871,0.0862060766889061,glutathione peroxidase 2
AT5G61640,115.949616623635,-0.293096719117398,0.0984959962559446,-2.9757221639322,0.00292299545699696,0.0808019728896068,peptidemethionine sulfoxide reductase 1
AT4G38080,2424.33215001164,-0.291083821083318,0.0782917210110654,-3.71793872103255,0.00020085497386431,0.014297287443177,hydroxyproline-rich glycoprotein family protein
AT5G58860,337.495823910785,-0.290787597514298,0.0988675915112864,-2.94118217172412,0.00326962183140656,0.0854086929511981,cytochrome P450, family 86, subfamily A, polypeptide 1
AT5G06300,356.947671817966,-0.290218785121842,0.0969144314991183,-2.99458791258021,0.00274815848021989,0.0782479238132322,Putative lysine decarboxylase family protein
AT5G27600,83.8326256291226,-0.289783930979211,0.0946479098772746,-3.06170449358005,0.00220080605094217,0.06779639165584,long-chain acyl-CoA synthetase 7
AT2G46600,570.000464727403,-0.286060723448038,0.100652906108168,-2.84205130789388,0.00448242771500734,0.0998283836186974,Calcium-binding EF-hand family protein
AT5G04850,97.4903310351079,-0.28483129045925,0.0864636896504653,-3.29423011683515,0.000986916667859573,0.0390161176753726,SNF7 family protein
AT2G34730,300.382238074473,-0.281464372969961,0.08050239240856,-3.4963479289099,0.000471673254675189,0.0257559442162499,myosin heavy chain-related
AT1G30380,220.810629267343,-0.281371741125115,0.0958392736508323,-2.93587096820273,0.003326126437603,0.0862067958749876,photosystem I subunit K
AT1G10410,273.579047355896,-0.280010413626117,0.0803229533145643,-3.48605724853676,0.0004901960879788,0.0261932928404972,Protein of unknown function (DUF1336)
AT4G34600,669.353120142687,-0.278724320135262,0.0874930747136033,-3.18567293523092,0.00144417761954272,0.0513082070144492,
AT5G59530,176.069723024197,-0.27736218296023,0.0964657602660312,-2.87523969328938,0.00403720886349482,0.0953384003060608,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT1G78670,235.761604700755,-0.276906745776544,0.0891073324160807,-3.1075640833186,0.00188636083180123,0.0609352637579099,gamma-glutamyl hydrolase 3
AT1G23310,168.744374550579,-0.27471667685072,0.0838957819065484,-3.27449927288034,0.00105849411531096,0.0406490293107182,glutamate:glyoxylate aminotransferase
ATCG00220,769.040944273304,-0.272942475720399,0.0788908514813694,-3.45974812789105,0.000540680874330301,0.0274206374205528,photosystem II reaction center protein M
AT5G42390,73.5714844253224,-0.2706085752057,0.0950204134295689,-2.84789936644804,0.00440088382234547,0.0991182082216276,Insulinase (Peptidase family M16) family protein
AT5G42050,474.412689578588,-0.270288547993479,0.0926239008445348,-2.91812961372839,0.0035213794350835,0.0891236647148328,DCD (Development and Cell Death) domain protein
AT5G63560,946.304913653554,-0.269444123683592,0.0944919417048038,-2.85150372425773,0.00435129765314057,0.0990739078137831,HXXXD-type acyl-transferase family protein
AT2G42790,290.610340229418,-0.26892007740112,0.0863306993872063,-3.11499940704722,0.00183945279636938,0.0602568158888628,citrate synthase 3
AT4G25900,443.964232827114,-0.268332964226644,0.0937827385470557,-2.8612191154133,0.00422015271031154,0.0973140530879824,Galactose mutarotase-like superfamily protein
AT5G67600,635.725958865664,-0.267698022088727,0.0797596545534067,-3.35630869501168,0.000789903476255842,0.0341564501884349,
AT1G23440,785.238478195408,-0.266109508783883,0.0908664760662617,-2.92857740614735,0.00340517034389847,0.0870108334926159,Peptidase C15, pyroglutamyl peptidase I-like
AT5G56980,1143.98301114444,-0.265118653835742,0.0891540925754987,-2.97371266059637,0.00294220449697613,0.0808871803250769,
AT3G54360,285.687352023436,-0.259217153193451,0.0646664810425975,-4.00852418461888,6.10993824870729e-05,0.00634015053459934,zinc ion binding
AT5G59030,74.2669287143231,-0.258914414238067,0.0910859517948725,-2.84252850342002,0.0044757228788834,0.0998283836186974,copper transporter 1
AT3G54140,500.040713150962,-0.258003723588916,0.0581909278147047,-4.43374479971291,9.26102419721316e-06,0.00181074284278297,peptide transporter 1
AT4G01610,1825.97047936145,-0.256009344438081,0.0783718888464883,-3.26659658464456,0.00108848670274569,0.0414019627336342,Cysteine proteinases superfamily protein
AT3G45160,1171.46824964863,-0.255055702794707,0.0891499236287713,-2.86097500045859,0.00422340353826224,0.0973140530879824,Putative membrane lipoprotein
AT5G61010,103.462119982771,-0.254208847507298,0.0884463879177951,-2.87415748106715,0.00405106912134193,0.0954395492405037,exocyst subunit exo70 family protein E2
AT3G18490,231.621831855947,-0.253500101193928,0.0849856627218647,-2.98285726174267,0.00285571142137863,0.0797159444530777,Eukaryotic aspartyl protease family protein
AT5G13180,445.959281727898,-0.251568307345589,0.0867224052503076,-2.90084559600816,0.00372157205971604,0.0906228062742176,NAC domain containing protein 83
AT4G35790,571.320417452911,-0.251020143448647,0.0865228526057187,-2.90120050239832,0.00371735939504785,0.0906228062742176,phospholipase D delta
ATCG00470,2097.31962758561,-0.251005768358208,0.0742735732613694,-3.379476135811,0.000726241120333602,0.0327482166727806,ATP synthase epsilon chain
AT1G80310,201.70993566223,-0.247443526148614,0.0784647212452439,-3.15356407595232,0.00161289815930849,0.0556528001367862,sulfate transmembrane transporters
AT1G66580,2853.44504373788,-0.246835218331355,0.0696468855691373,-3.54409556600095,0.000393962417092584,0.0224152045851056,senescence associated gene 24
AT5G62790,152.687896436314,-0.246176545653759,0.0778211015415537,-3.16336495856859,0.00155956686777806,0.0542632499767798,1-deoxy-D-xylulose 5-phosphate reductoisomerase
ATCG01020,639.052779598681,-0.245302757070082,0.0607805824747715,-4.03587374589411,5.43994654604549e-05,0.00599025274084158,ribosomal protein L32
AT3G15353,968.395261098874,-0.243952506112578,0.0856084351104071,-2.849631649007,0.0043769887491769,0.0990971377281701,metallothionein 3
AT3G17810,590.575480509076,-0.241978285764529,0.078953145352724,-3.06483401875237,0.0021779082844996,0.0674035559291327,pyrimidine 1
AT1G06290,163.8983604921,-0.24132541217753,0.0785087449247879,-3.0738666426106,0.00211303864413504,0.0660109298060431,acyl-CoA oxidase 3
AT2G33700,159.139888570764,-0.232342813903321,0.0716861671872603,-3.24111084494711,0.00119064876991662,0.0442739190918062,Protein phosphatase 2C family protein
AT5G21020,1345.93449229392,-0.230835721618841,0.0702607186365649,-3.28541646169145,0.0010183173407459,0.0395635144608316,
AT4G09670,162.226264767665,-0.230014878221553,0.0707124072134848,-3.25282206172284,0.00114265026003747,0.0430339160981904,Oxidoreductase family protein
ATCG00440,261.113592466137,-0.225820923854033,0.073562758420455,-3.06977237807386,0.00214221968950646,0.0665581926430522,NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 protein
AT2G27450,131.56643782551,-0.22505569692697,0.0775879223800685,-2.90065373608696,0.00372385120358157,0.0906228062742176,nitrilase-like protein 1
AT4G11740,215.914066233082,-0.221809111025344,0.0691347541310493,-3.2083590057309,0.00133494746222663,0.0482007932420996,Ubiquitin-like superfamily protein
AT4G34920,333.076151196592,-0.214534358708893,0.0737427119974088,-2.90922794806395,0.00362322575883877,0.0898508054751926,PLC-like phosphodiesterases superfamily protein
AT5G45350,642.172801277422,-0.214338104680354,0.074033719022894,-2.89514166665155,0.00378987451470872,0.0918826057774943,proline-rich family protein
AT5G09480,616.770025142953,-0.195426553369944,0.0656141763868232,-2.97841966677783,0.0028973897011028,0.0805409681069454,hydroxyproline-rich glycoprotein family protein
AT2G33340,505.145806829528,-0.19236535793189,0.0642676777545516,-2.99318980633723,0.00276077993291274,0.0782718418817693,MOS4-associated  complex 3B
AT4G13660,240.877362984912,-0.191528870868286,0.0657102721237311,-2.91474779632081,0.00355976085178653,0.0891236647148328,pinoresinol reductase 2
AT5G01800,376.030954961069,-0.18838795196259,0.0613206081861023,-3.07218009630384,0.00212501472554542,0.0661977123156911,saposin B domain-containing protein
AT4G19640,347.897440086519,-0.185349991760371,0.0620315642934195,-2.98799480347835,0.00280814328972638,0.078718852190628,Ras-related small GTP-binding family protein
AT5G19590,1056.06094060575,-0.171658046400644,0.058875350119843,-2.91561826895683,0.00354984535216542,0.0891236647148328,Protein of unknown function, DUF538
AT5G18310,394.966533749038,-0.168424425175073,0.0571851249468284,-2.94524887952376,0.00322694978013245,0.0851872000898277,
AT2G40060,742.405524663666,-0.16354866735014,0.0493012252022605,-3.31733474531665,0.000908806599582233,0.0368159031225071,Clathrin light chain protein
AT3G61200,425.496571367768,-0.136252542818975,0.0462859537057012,-2.94371255014655,0.00324301051380427,0.0851972955210284,Thioesterase superfamily protein
AT4G27500,1751.71745888467,0.130438024753651,0.0453039164664946,2.87917767220234,0.0039871363936653,0.0947647686418695,proton pump interactor 1
AT3G01130,609.054367804439,0.145825194766209,0.0432605876061459,3.37085561790871,0.000749351201098172,0.0331044243764041,
AT3G26935,620.172559343785,0.15614780486243,0.0448785146070907,3.47934431942537,0.000502642318808816,0.0266298332718809,DHHC-type zinc finger family protein
AT5G56360,581.067559338375,0.156544741717871,0.0549718728845991,2.84772436344858,0.00440330437421854,0.0991182082216276,calmodulin-binding protein
AT5G20660,259.416209737376,0.157916509249484,0.0515547928049006,3.06308105721789,0.00219070711457016,0.0675897577407086,Zn-dependent exopeptidases superfamily protein
AT5G36880,446.186473200036,0.165102869139987,0.0576152824860707,2.86560894984595,0.0041620802667889,0.0966834752883095,acetyl-CoA synthetase
AT3G08520,1009.61462854434,0.166430397883176,0.0561893673527553,2.96195536138234,0.00305692098891065,0.0823869677738497,Ribosomal protein L41 family
AT2G37190,2000.21101861731,0.175636580073222,0.0547704229919212,3.20677786438,0.00134230602193177,0.0483788450689368,Ribosomal protein L11 family protein
AT3G49910,4971.87731500836,0.176751327069906,0.0621920196684479,2.84202584209656,0.00448278577787036,0.0998283836186974,Translation protein SH3-like family protein
AT5G12250,2072.24740352246,0.178223844555465,0.0502192050281084,3.54891807737122,0.000386817403949836,0.0221541887302419,beta-6 tubulin
AT2G30050,278.561614543125,0.180175014864513,0.0589214109235629,3.05788697250053,0.00222903633544151,0.0683491126179765,transducin family protein / WD-40 repeat family protein
AT4G36520,736.440742626896,0.18673045326388,0.0601281803099059,3.10553973696617,0.0018993209897435,0.0611556811737927,Chaperone DnaJ-domain superfamily protein
AT3G19820,4639.53830278255,0.188805454991517,0.0629524435264195,2.99917595593062,0.00270710917499864,0.0777455230070574,cell elongation protein / DWARF1 / DIMINUTO (DIM)
AT5G11710,331.92592087345,0.192156791168878,0.0610930848606502,3.14531164381659,0.00165909991407099,0.0565698529022885,ENTH/VHS family protein
AT5G57870,401.59053394088,0.192417768956471,0.0585481101376919,3.2864898372287,0.00101444434331583,0.0394900199348198,MIF4G domain-containing protein / MA3 domain-containing protein
AT1G76010,966.806838413499,0.193477931026579,0.0658818315669323,2.93674183648061,0.00331680094324391,0.0862060766889061,Alba DNA/RNA-binding protein
AT1G07140,3232.15184957965,0.193568814556049,0.0464738316573722,4.16511416538953,3.11196799952416e-05,0.00405389766003373,Pleckstrin homology (PH) domain superfamily protein
AT3G53580,958.040527398527,0.195584005565302,0.0515515820863748,3.7939476859818,0.000148270926003455,0.0114099916068528,diaminopimelate epimerase family protein
AT1G15500,990.891252723191,0.19650827601738,0.0629026138124605,3.1240081151994,0.00178405536234608,0.0587735659949087,TLC ATP/ADP transporter
AT3G16630,341.665404737749,0.199600488868826,0.0641217095085895,3.11283792023805,0.00185297749064183,0.0605437612557087,P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT2G44065,194.423050705845,0.211571096617908,0.0597308955400922,3.54207139713649,0.000396998004041056,0.0224152045851056,Ribosomal protein L2 family
AT3G53110,191.160468395925,0.213356936948949,0.0607899335600986,3.50974124256968,0.000448542963027404,0.0248330827669422,P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT5G07350,337.112886949607,0.215156553826811,0.0751816562260603,2.86182247940729,0.00421212757305528,0.0973140530879824,TUDOR-SN protein 1
AT4G35380,188.870075362464,0.217742727760636,0.07542155588038,2.88700922725566,0.00388922824454568,0.0932290689471842,SEC7-like guanine nucleotide exchange family protein
AT3G47670,259.766466036875,0.218082981179015,0.0766204695989772,2.84627570570157,0.00442338785017429,0.0991182661021708,Plant invertase/pectin methylesterase inhibitor superfamily protein
AT2G17720,448.768348987716,0.223137193533838,0.0658722207000419,3.38742479246181,0.000705520572678445,0.0321778730756387,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT3G10650,233.357327147616,0.224399745903565,0.0560660595832813,4.00241692695094,6.26986855758088e-05,0.00640844872928946,
AT3G06300,273.037989686365,0.226329429686022,0.0605060036040235,3.7406111163318,0.000183573366667961,0.013526368898676,P4H isoform 2
AT3G02880,140.844796443544,0.232128313688539,0.0812452395134351,2.857131261828,0.00427489013076688,0.0979342933290972,Leucine-rich repeat protein kinase family protein
AT3G29075,401.505156163196,0.232295621239267,0.0547348812823471,4.24401434326644,2.19556309237976e-05,0.00331513393895613,glycine-rich protein
AT1G14810,326.762539902327,0.232521719153224,0.0706716020146616,3.2901719010839,0.00100126193888859,0.0392071881438664,semialdehyde dehydrogenase family protein
AT1G53720,168.158485710032,0.232550519876471,0.0692742312376985,3.35695562002742,0.000788057608494196,0.0341564501884349,cyclophilin 59
AT1G16170,160.173238308561,0.233741548978333,0.0818386082308001,2.85612810422116,0.00428842068339059,0.098131472606955,
AT5G65670,1111.10733467799,0.237727306384492,0.0606032780460877,3.92268065439801,8.7569187237264e-05,0.00811786730616701,indole-3-acetic acid inducible 9
AT3G28900,702.207203041447,0.239455409043805,0.0668066654340726,3.58430416318427,0.000337978042594984,0.0199888438188743,Ribosomal protein L34e superfamily protein
AT2G41740,644.422198474546,0.241997304344732,0.0758587935053247,3.19010220387628,0.00142222487172084,0.0508911380938386,villin 2
AT5G19820,676.338235581923,0.243327582522526,0.0539985022273968,4.50619132911933,6.60015799556392e-06,0.00146164165566205,ARM repeat superfamily protein
AT3G49940,509.597627889727,0.2434682692717,0.0669041279901683,3.6390619919219,0.000273632928725474,0.0173119977120558,LOB domain-containing protein 38
AT3G13480,168.07358193496,0.246721905116597,0.0845849980212745,2.91685181637697,0.00353583712110265,0.0891236647148328,
AT2G19160,184.487444308531,0.251326760419569,0.0752982841539255,3.33774883775312,0.000844600571837667,0.0351434947751494,Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein
AT1G80490,104.706125226809,0.252813628645443,0.0825117849783851,3.06396993728436,0.0021842085780208,0.067493738245787,TOPLESS-related 1
AT4G31490,193.359282350772,0.255875791951122,0.0889339119366944,2.8771453586036,0.00401290696444387,0.0951025549445076,Coatomer, beta subunit
AT2G26770,214.040367768123,0.25644066524574,0.0818837577586811,3.13176473900347,0.00173759050094561,0.0581528432094806,plectin-related
AT3G57330,245.453241949499,0.259201935563384,0.0838216829424036,3.09230173464173,0.00198610857106002,0.0630336463850275,autoinhibited Ca2+-ATPase 11
AT5G46860,1047.61866073233,0.261684876651244,0.0408403678915712,6.40750537179298,1.47919877294187e-10,5.89638214870086e-07,Syntaxin/t-SNARE family protein
AT1G58100,589.487901772226,0.26187967512804,0.0913594939542755,2.86647466829346,0.00415071376279283,0.0966447149605419,TCP family transcription factor 
AT3G50780,125.978914718385,0.265065225661861,0.0786463936972543,3.37034176903543,0.000750750078678172,0.0331044243764041,
AT5G16250,1166.25604955103,0.268097538612537,0.0910829547901096,2.94344358096789,0.00324582978821876,0.0851972955210284,
AT1G03060,141.061574597986,0.270680825730058,0.0884830091735803,3.05912771568441,0.00221982493940415,0.0682090385857679,Beige/BEACH domain ;WD domain, G-beta repeat protein
AT3G18560,861.034243731679,0.271094557131203,0.0826122316150957,3.28153049289696,0.00103245360407735,0.0399599278104143,
AT1G66270,1900.56874641409,0.27153537614602,0.0816901466543683,3.32396729920058,0.000887466015194712,0.0363205033857203,Glycosyl hydrolase superfamily protein
AT5G65040,229.33651782999,0.27172088345443,0.0895926822420417,3.03284684256192,0.00242258520033747,0.0719590843933326,Protein of unknown function (DUF581)
AT1G13950,136.037049377366,0.271872762629004,0.0825144206946556,3.29485149795899,0.000984737040644866,0.0390161176753726,eukaryotic elongation factor 5A-1
AT1G65610,139.125384391316,0.280299990086249,0.0811931201220616,3.45226282306753,0.00055590595776985,0.0277688261762177,Six-hairpin glycosidases superfamily protein
AT2G28600,180.916874961913,0.282632528944161,0.0973907023193028,2.9020483702595,0.00370731292348669,0.0906228062742176,P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT4G22235,118.97874539818,0.282819200416819,0.084398908430068,3.3509817327929,0.000805256141138445,0.0344258157182658,Arabidopsis defensin-like protein
AT1G35720,1271.55167498971,0.284397198847372,0.0855985408053714,3.3224538195577,0.00089229440033841,0.0363806639260137,annexin 1
AT3G15950,2003.56652116216,0.285727350723963,0.0827333588084914,3.45359302268092,0.000553171486416945,0.0277016605421511,DNA topoisomerase-related
AT4G14300,182.886425999102,0.287559172636208,0.088716216806011,3.24133718714575,0.0011897037127751,0.0442739190918062,RNA-binding (RRM/RBD/RNP motifs) family protein
AT5G64740,1376.27662602637,0.292356483357215,0.0972960571947951,3.00481326567932,0.00265743944613314,0.0767179464469158,cellulose synthase 6
AT5G58320,302.558461946815,0.292473593124806,0.0855092451513269,3.42037393275092,0.000625351126541581,0.0301059741620779,Kinase interacting (KIP1-like) family protein
AT2G22170,5882.47413865452,0.295928380531661,0.101997534127652,2.90132877292211,0.00371583791754454,0.0906228062742176,Lipase/lipooxygenase, PLAT/LH2 family protein
AT1G76160,270.829675914694,0.295934321397161,0.0704761036879653,4.19907324484648,2.68009624997656e-05,0.00368393092126088,SKU5 similar 5
AT5G19750,70.9220926670465,0.296190915871054,0.095232729988203,3.11017982901198,0.0018697347410482,0.0606177006525209,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
AT5G60920,1009.39493869067,0.297087922860857,0.0978549710910831,3.03600235683815,0.00239737490409186,0.0718527506969247,COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family
AT4G10770,144.149935358497,0.297444831200927,0.099356418394337,2.99371531309024,0.00275602970467857,0.0782718418817693,oligopeptide transporter 7
AT5G19980,200.343148027205,0.299467912418542,0.103450462847648,2.89479528824893,0.00379405873036364,0.0918826057774943,golgi nucleotide sugar transporter 4
